Source 	 Sink 	 Weight
 ETFC 	 MHK 	 0.8756292
 ETFC 	 MJN 	 1.208843
 ETFC 	 MKC 	 1.223099
 ETFC 	 MLM 	 0.9419516
 ETFC 	 MMC 	 0.9163365
 ETFC 	 MMM 	 0.9939512
 ETFC 	 MNK 	 1.157429
 ETFC 	 MNST 	 1.521398
 ETFC 	 MO 	 1.355148
 ETFC 	 MON 	 1.002464
 ETFC 	 MOS 	 0.9695276
 ETFC 	 MPC 	 1.108762
 ETFC 	 MRK 	 1.072135
 ETFC 	 MRO 	 1.005111
 ETFC 	 MS 	 0.6661225
 ETFC 	 MSFT 	 1.058987
 ETFC 	 MSI 	 0.9900059
 ETFC 	 MTB 	 0.7962479
 ETFC 	 MTD 	 1.000227
 ETFC 	 MU 	 1.053994
 ETFC 	 MUR 	 1.088124
 ETFC 	 MYL 	 1.194366
 ETFC 	 NAVI 	 0.9473777
 ETFC 	 NBL 	 1.072486
 ETFC 	 NDAQ 	 1.045135
 ETFC 	 NEE 	 1.460423
 ETFC 	 NEM 	 1.497319
 ETFC 	 NFLX 	 1.327075
 ETFC 	 NFX 	 1.015892
 ETFC 	 NI 	 1.396276
 ETFC 	 NKE 	 1.311814
 ETFC 	 NLSN 	 1.096068
 ETFC 	 NOC 	 1.048919
 ETFC 	 NOV 	 1.06479
 ETFC 	 NRG 	 1.225396
 ETFC 	 NSC 	 0.8575768
 ETFC 	 NTAP 	 1.04034
 ETFC 	 NTRS 	 0.6395118
 ETFC 	 NUE 	 0.9939141
 ETFC 	 NVDA 	 0.9589496
 ETFC 	 NWL 	 1.001421
 ETFC 	 NWS 	 0.9724777
 ETFC 	 NWSA 	 0.9702306
 ETFC 	 O 	 1.500076
 ETFC 	 OKE 	 1.19638
 ETFC 	 OMC 	 0.9828564
 ETFC 	 ORCL 	 1.034435
 ETFC 	 ORLY 	 1.111723
 ETFC 	 OXY 	 1.100178
 ETFC 	 PAYX 	 1.015619
 ETFC 	 PBCT 	 0.787745
 ETFC 	 PCAR 	 0.9649274
 ETFC 	 PCG 	 1.433881
 ETFC 	 PCLN 	 0.9788271
 ETFC 	 PDCO 	 1.124387
 ETFC 	 PEG 	 1.362621
 ETFC 	 PEP 	 1.236793
 ETFC 	 PFE 	 1.097083
 ETFC 	 PFG 	 0.7949904
 ETFC 	 PG 	 1.222348
 ETFC 	 PGR 	 1.060152
 ETFC 	 PH 	 0.9078629
 ETFC 	 PHM 	 1.130656
 ETFC 	 PKI 	 1.001343
 ETFC 	 PLD 	 1.227257
 ETFC 	 PM 	 1.323246
 ETFC 	 PNC 	 0.6237544
 ETFC 	 PNR 	 0.9367206
 ETFC 	 PNW 	 1.458843
 ETFC 	 PPG 	 1.176126
 ETFC 	 PPL 	 1.374667
 ETFC 	 PRGO 	 1.254057
 ETFC 	 PRU 	 0.6228541
 ETFC 	 PSA 	 1.328075
 ETFC 	 PSX 	 0.9410023
 ETFC 	 PVH 	 1.142342
 ETFC 	 PWR 	 0.9495574
 ETFC 	 PX 	 0.9785052
 ETFC 	 PXD 	 1.082436
 ETFC 	 QCOM 	 1.103234
 ETFC 	 R 	 0.8435871
 ETFC 	 RAI 	 1.3764
 ETFC 	 RCL 	 0.9192378
 ETFC 	 REG 	 1.341023
 ETFC 	 REGN 	 1.031468
 ETFC 	 RF 	 0.6882321
 ETFC 	 RHI 	 0.9522647
 ETFC 	 RHT 	 0.9825745
 ETFC 	 RIG 	 1.092008
 ETFC 	 RJF 	 0.6071987
 ETFC 	 RL 	 1.045765
 ETFC 	 ROK 	 0.8562655
 ETFC 	 ROP 	 0.8681958
 ETFC 	 ROST 	 1.310046
 ETFC 	 RRC 	 1.28329
 ETFC 	 RSG 	 1.105265
 ETFC 	 RTN 	 1.095674
 ETFC 	 SBUX 	 1.264924
 ETFC 	 SCG 	 1.464125
 ETFC 	 SCHW 	 0.4801755
 ETFC 	 SEE 	 1.031696
 ETFC 	 SHW 	 1.030636
 ETFC 	 SIG 	 1.107461
 ETFC 	 SJM 	 1.311803
 ETFC 	 SLB 	 0.9864666
 ETFC 	 SLG 	 1.133272
 ETFC 	 SNA 	 0.7804497
 ETFC 	 SNI 	 1.060159
 ETFC 	 SNPS 	 0.922375
 ETFC 	 SO 	 1.47495
 ETFC 	 SPG 	 1.318811
 ETFC 	 SPGI 	 0.8482314
 ETFC 	 SPLS 	 1.170177
 ETFC 	 SRCL 	 1.24863
 ETFC 	 SRE 	 1.371892
 ETFC 	 STI 	 0.6106352
 ETFC 	 STT 	 0.7611553
 ETFC 	 STX 	 1.099327
 ETFC 	 STZ 	 1.263908
 ETFC 	 SWK 	 0.796847
 ETFC 	 SWKS 	 0.935767
 ETFC 	 SYK 	 1.277429
 ETFC 	 SYMC 	 1.22739
 ETFC 	 SYY 	 1.24661
 ETFC 	 T 	 1.335148
 ETFC 	 TAP 	 1.215212
 ETFC 	 TDC 	 1.086827
 ETFC 	 TDG 	 1.164707
 ETFC 	 TEL 	 0.8368443
 ETFC 	 TGNA 	 0.927912
 ETFC 	 TGT 	 1.114035
 ETFC 	 TIF 	 1.018136
 ETFC 	 TJX 	 1.139884
 ETFC 	 TMK 	 1.153773
 ETFC 	 TMO 	 1.075059
 ETFC 	 TRIP 	 1.158714
 ETFC 	 TROW 	 0.8145859
 ETFC 	 TRV 	 1.070226
 ETFC 	 TSCO 	 1.104867
 ETFC 	 TSN 	 1.398625
 ETFC 	 TSO 	 1.007409
 ETFC 	 TSS 	 1.009776
 ETFC 	 TWX 	 1.193634
 ETFC 	 TXN 	 0.8817501
 ETFC 	 TXT 	 0.9099979
 ETFC 	 UAA 	 1.157581
 ETFC 	 UAL 	 1.06043
 ETFC 	 UDR 	 1.304499
 ETFC 	 UHS 	 1.155459
 ETFC 	 ULTA 	 1.194707
 ETFC 	 UNH 	 1.045178
 ETFC 	 UNM 	 0.7049711
 ETFC 	 UNP 	 1.209178
 ETFC 	 UPS 	 1.040209
 ETFC 	 URI 	 0.7907588
 ETFC 	 USB 	 0.7461702
 ETFC 	 UTX 	 0.8905938
 ETFC 	 V 	 1.314214
 ETFC 	 VAR 	 1.149008
 ETFC 	 VFC 	 1.087192
 ETFC 	 VIAB 	 1.100954
 ETFC 	 VLO 	 0.9991407
 ETFC 	 VMC 	 0.9486951
 ETFC 	 VNO 	 1.172861
 ETFC 	 VRSK 	 1.047391
 ETFC 	 VRSN 	 1.07139
 ETFC 	 VRTX 	 1.061796
 ETFC 	 VTR 	 1.452798
 ETFC 	 VZ 	 1.313266
 ETFC 	 WAT 	 1.073634
 ETFC 	 WBA 	 1.165845
 ETFC 	 WDC 	 0.9992124
 ETFC 	 WEC 	 1.525364
 ETFC 	 WFC 	 0.7837608
 ETFC 	 WFM 	 1.180572
 ETFC 	 WHR 	 1.108938
 ETFC 	 WM 	 1.16216
 ETFC 	 WMB 	 1.05594
 ETFC 	 WMT 	 1.246149
 ETFC 	 WU 	 0.9670899
 ETFC 	 WY 	 1.029036
 ETFC 	 WYN 	 0.9430419
 ETFC 	 WYNN 	 1.160405
 ETFC 	 XEC 	 1.02469
 ETFC 	 XEL 	 1.495827
 ETFC 	 XL 	 1.041854
 ETFC 	 XLNX 	 1.003977
 ETFC 	 XOM 	 1.091695
 ETFC 	 XRAY 	 1.154331
 ETFC 	 XRX 	 1.140328
 ETFC 	 XYL 	 0.8857008
 ETFC 	 YHOO 	 1.081722
 ETFC 	 YUM 	 1.140115
 ETFC 	 ZBH 	 1.177919
 ETFC 	 ZION 	 0.7244857
 ETFC 	 ZTS 	 1.067192
 ETN 	 ETR 	 1.256974
 ETN 	 EVHC 	 1.348908
 ETN 	 EW 	 1.216383
 ETN 	 EXC 	 1.211048
 ETN 	 EXPD 	 0.9769821
 ETN 	 EXPE 	 1.161832
 ETN 	 EXR 	 1.328123
 ETN 	 F 	 0.961676
 ETN 	 FAST 	 0.9046488
 ETN 	 FB 	 1.208467
 ETN 	 FBHS 	 1.097379
 ETN 	 FCX 	 0.9065427
 ETN 	 FDX 	 0.8744674
 ETN 	 FE 	 1.272659
 ETN 	 FFIV 	 1.149234
 ETN 	 FIS 	 1.045685
 ETN 	 FISV 	 0.982519
 ETN 	 FITB 	 0.9374016
 ETN 	 FL 	 1.222536
 ETN 	 FLIR 	 1.005003
 ETN 	 FLR 	 0.7676477
 ETN 	 FLS 	 0.6648466
 ETN 	 FMC 	 0.9251999
 ETN 	 FOX 	 1.076922
 ETN 	 FOXA 	 1.096252
 ETN 	 FRT 	 1.248847
 ETN 	 FTI 	 0.905341
 ETN 	 GD 	 0.8361087
 ETN 	 GE 	 0.9014705
 ETN 	 GGP 	 1.202052
 ETN 	 GILD 	 1.217976
 ETN 	 GIS 	 1.001603
 ETN 	 GLW 	 0.8190591
 ETN 	 GM 	 0.9281608
 ETN 	 GOOG 	 1.17537
 ETN 	 GOOGL 	 1.182368
 ETN 	 GPC 	 0.8200824
 ETN 	 GPN 	 1.246363
 ETN 	 GPS 	 1.126298
 ETN 	 GRMN 	 0.9670184
 ETN 	 GS 	 0.9179323
 ETN 	 GT 	 0.8833134
 ETN 	 GWW 	 0.8919399
 ETN 	 HAL 	 0.9268945
 ETN 	 HAS 	 1.066911
 ETN 	 HBAN 	 0.9202965
 ETN 	 HBI 	 1.281788
 ETN 	 HCA 	 1.261458
 ETN 	 HCN 	 1.408769
 ETN 	 HCP 	 1.390211
 ETN 	 HD 	 1.073437
 ETN 	 HES 	 0.9216062
 ETN 	 HIG 	 0.9258478
 ETN 	 HOG 	 1.028977
 ETN 	 HOLX 	 1.158863
 ETN 	 HON 	 0.7133898
 ETN 	 HP 	 0.9127852
 ETN 	 HPQ 	 1.229719
 ETN 	 HRB 	 1.110515
 ETN 	 HRL 	 1.38173
 ETN 	 HRS 	 0.977353
 ETN 	 HSIC 	 1.024231
 ETN 	 HST 	 0.8988295
 ETN 	 HSY 	 1.09043
 ETN 	 HUM 	 1.223028
 ETN 	 IBM 	 0.9811871
 ETN 	 ICE 	 1.324813
 ETN 	 IDXX 	 1.286497
 ETN 	 IFF 	 1.062365
 ETN 	 ILMN 	 1.246944
 ETN 	 INCY 	 1.082136
 ETN 	 INTC 	 1.051889
 ETN 	 INTU 	 1.021292
 ETN 	 IP 	 0.8118281
 ETN 	 IPG 	 1.02232
 ETN 	 IR 	 0.7163315
 ETN 	 IRM 	 1.195668
 ETN 	 ISRG 	 1.271092
 ETN 	 IT 	 1.139996
 ETN 	 ITW 	 0.6905413
 ETN 	 IVZ 	 0.8548888
 ETN 	 JBHT 	 0.939083
 ETN 	 JCI 	 0.9864992
 ETN 	 JEC 	 0.8693648
 ETN 	 JNJ 	 1.055131
 ETN 	 JNPR 	 1.064827
 ETN 	 JPM 	 0.8362385
 ETN 	 JWN 	 1.133127
 ETN 	 K 	 1.075658
 ETN 	 KEY 	 0.9161679
 ETN 	 KIM 	 1.204206
 ETN 	 KLAC 	 1.087794
 ETN 	 KMB 	 1.150961
 ETN 	 KMI 	 1.046017
 ETN 	 KMX 	 0.9575111
 ETN 	 KO 	 1.091882
 ETN 	 KORS 	 1.075756
 ETN 	 KR 	 1.330119
 ETN 	 KSS 	 1.192947
 ETN 	 KSU 	 0.9563681
 ETN 	 L 	 0.7505594
 ETN 	 LB 	 1.218635
 ETN 	 LEG 	 0.9061093
 ETN 	 LEN 	 1.024489
 ETN 	 LH 	 1.159255
 ETN 	 LKQ 	 0.9934175
 ETN 	 LLL 	 0.885088
 ETN 	 LLY 	 1.313553
 ETN 	 LMT 	 1.034986
 ETN 	 LNC 	 0.8634148
 ETN 	 LNT 	 1.31287
 ETN 	 LOW 	 1.064302
 ETN 	 LRCX 	 1.018204
 ETN 	 LUK 	 0.8832201
 ETN 	 LUV 	 1.131096
 ETN 	 LVLT 	 1.01437
 ETN 	 LYB 	 0.8770672
 ETN 	 M 	 1.176993
 ETN 	 MA 	 1.037015
 ETN 	 MAA 	 1.308561
 ETN 	 MAC 	 1.237137
 ETN 	 MAR 	 0.8556562
 ETN 	 MAS 	 1.080023
 ETN 	 MAT 	 1.140134
 ETN 	 MCD 	 1.107517
 ETN 	 MCHP 	 0.9144525
 ETN 	 MCK 	 1.213878
 ETN 	 MCO 	 0.9558394
 ETN 	 MDLZ 	 1.158978
 ETN 	 MDT 	 1.135333
 ETN 	 MET 	 0.9351469
 ETN 	 MHK 	 1.067556
 ETN 	 MJN 	 1.074648
 ETN 	 MKC 	 1.053307
 ETN 	 MLM 	 0.9509839
 ETN 	 MMC 	 0.7342676
 ETN 	 MMM 	 0.8135307
 ETN 	 MNK 	 1.123047
 ETN 	 MNST 	 1.476044
 ETN 	 MO 	 1.244186
 ETN 	 MON 	 0.9848393
 ETN 	 MOS 	 0.9769506
 ETN 	 MPC 	 1.217274
 ETN 	 MRK 	 1.064606
 ETN 	 MRO 	 1.017161
 ETN 	 MS 	 0.9153932
 ETN 	 MSFT 	 1.081904
 ETN 	 MSI 	 1.016975
 ETN 	 MTB 	 0.9112108
 ETN 	 MTD 	 0.9903993
 ETN 	 MU 	 1.077398
 ETN 	 MUR 	 0.9594479
 ETN 	 MYL 	 1.146308
 ETN 	 NAVI 	 1.00669
 ETN 	 NBL 	 1.036828
 ETN 	 NDAQ 	 1.020183
 ETN 	 NEE 	 1.269925
 ETN 	 NEM 	 1.246013
 ETN 	 NFLX 	 1.288638
 ETN 	 NFX 	 1.020888
 ETN 	 NI 	 1.350759
 ETN 	 NKE 	 1.367397
 ETN 	 NLSN 	 1.1312
 ETN 	 NOC 	 1.003937
 ETN 	 NOV 	 1.052774
 ETN 	 NRG 	 1.086785
 ETN 	 NSC 	 0.8698684
 ETN 	 NTAP 	 1.029727
 ETN 	 NTRS 	 0.9007076
 ETN 	 NUE 	 0.883367
 ETN 	 NVDA 	 1.120052
 ETN 	 NWL 	 1.129855
 ETN 	 NWS 	 0.9985495
 ETN 	 NWSA 	 1.00413
 ETN 	 O 	 1.326257
 ETN 	 OKE 	 1.10642
 ETN 	 OMC 	 0.9149507
 ETN 	 ORCL 	 0.8885389
 ETN 	 ORLY 	 1.193922
 ETN 	 OXY 	 0.943089
 ETN 	 PAYX 	 0.9519094
 ETN 	 PBCT 	 0.8497898
 ETN 	 PCAR 	 0.6722907
 ETN 	 PCG 	 1.251066
 ETN 	 PCLN 	 1.052445
 ETN 	 PDCO 	 1.133897
 ETN 	 PEG 	 1.214326
 ETN 	 PEP 	 1.05397
 ETN 	 PFE 	 1.121079
 ETN 	 PFG 	 0.7925743
 ETN 	 PG 	 1.088289
 ETN 	 PGR 	 0.9660361
 ETN 	 PH 	 0.5752337
 ETN 	 PHM 	 0.9691678
 ETN 	 PKI 	 1.051675
 ETN 	 PLD 	 1.115828
 ETN 	 PM 	 1.14974
 ETN 	 PNC 	 0.9063015
 ETN 	 PNR 	 0.7391633
 ETN 	 PNW 	 1.253277
 ETN 	 PPG 	 1.126935
 ETN 	 PPL 	 1.199841
 ETN 	 PRGO 	 1.285572
 ETN 	 PRU 	 0.8950895
 ETN 	 PSA 	 1.293739
 ETN 	 PSX 	 0.9321595
 ETN 	 PVH 	 1.087161
 ETN 	 PWR 	 0.8986482
 ETN 	 PX 	 0.8003503
 ETN 	 PXD 	 1.033831
 ETN 	 QCOM 	 1.119526
 ETN 	 R 	 0.7464592
 ETN 	 RAI 	 1.272564
 ETN 	 RCL 	 1.110773
 ETN 	 REG 	 1.203524
 ETN 	 REGN 	 1.1849
 ETN 	 RF 	 0.868343
 ETN 	 RHI 	 1.016326
 ETN 	 RHT 	 1.075414
 ETN 	 RIG 	 1.010124
 ETN 	 RJF 	 0.8841217
 ETN 	 RL 	 1.21861
 ETN 	 ROK 	 0.6082734
 ETN 	 ROP 	 0.7761204
 ETN 	 ROST 	 1.301605
 ETN 	 RRC 	 1.155666
 ETN 	 RSG 	 1.104326
 ETN 	 RTN 	 1.057777
 ETN 	 SBUX 	 1.292951
 ETN 	 SCG 	 1.250081
 ETN 	 SCHW 	 0.8891868
 ETN 	 SEE 	 1.033916
 ETN 	 SHW 	 1.009038
 ETN 	 SIG 	 1.239594
 ETN 	 SJM 	 1.1363
 ETN 	 SLB 	 0.9168797
 ETN 	 SLG 	 1.141812
 ETN 	 SNA 	 0.9927152
 ETN 	 SNI 	 1.008639
 ETN 	 SNPS 	 0.9157585
 ETN 	 SO 	 1.337269
 ETN 	 SPG 	 1.242195
 ETN 	 SPGI 	 0.8807657
 ETN 	 SPLS 	 1.17573
 ETN 	 SRCL 	 1.322191
 ETN 	 SRE 	 1.206889
 ETN 	 STI 	 0.8982811
 ETN 	 STT 	 0.8418312
 ETN 	 STX 	 1.053691
 ETN 	 STZ 	 1.240689
 ETN 	 SWK 	 0.8062386
 ETN 	 SWKS 	 1.093793
 ETN 	 SYK 	 1.181709
 ETN 	 SYMC 	 1.12157
 ETN 	 SYY 	 1.128822
 ETN 	 T 	 1.186485
 ETN 	 TAP 	 1.257509
 ETN 	 TDC 	 1.120939
 ETN 	 TDG 	 1.161278
 ETN 	 TEL 	 0.8532119
 ETN 	 TGNA 	 0.9853266
 ETN 	 TGT 	 1.206996
 ETN 	 TIF 	 1.019127
 ETN 	 TJX 	 1.152128
 ETN 	 TMK 	 1.156067
 ETN 	 TMO 	 1.099131
 ETN 	 TRIP 	 1.245976
 ETN 	 TROW 	 0.8547963
 ETN 	 TRV 	 0.9573593
 ETN 	 TSCO 	 1.137191
 ETN 	 TSN 	 1.193305
 ETN 	 TSO 	 1.151261
 ETN 	 TSS 	 1.117538
 ETN 	 TWX 	 1.143393
 ETN 	 TXN 	 0.9436858
 ETN 	 TXT 	 0.835769
 ETN 	 UAA 	 1.22121
 ETN 	 UAL 	 1.120933
 ETN 	 UDR 	 1.275201
 ETN 	 UHS 	 1.236447
 ETN 	 ULTA 	 1.323133
 ETN 	 UNH 	 1.082785
 ETN 	 UNM 	 0.9068231
 ETN 	 UNP 	 1.181919
 ETN 	 UPS 	 0.8847274
 ETN 	 URI 	 0.8120408
 ETN 	 USB 	 0.8051267
 ETN 	 UTX 	 0.7625585
 ETN 	 V 	 1.351778
 ETN 	 VAR 	 1.136474
 ETN 	 VFC 	 1.086416
 ETN 	 VIAB 	 1.077062
 ETN 	 VLO 	 1.179819
 ETN 	 VMC 	 0.9071953
 ETN 	 VNO 	 1.16774
 ETN 	 VRSK 	 1.152407
 ETN 	 VRSN 	 1.092522
 ETN 	 VRTX 	 1.166422
 ETN 	 VTR 	 1.341786
 ETN 	 VZ 	 1.142951
 ETN 	 WAT 	 1.085092
 ETN 	 WBA 	 1.246772
 ETN 	 WDC 	 1.077601
 ETN 	 WEC 	 1.37563
 ETN 	 WFC 	 0.9265967
 ETN 	 WFM 	 1.28547
 ETN 	 WHR 	 0.9738174
 ETN 	 WM 	 1.081993
 ETN 	 WMB 	 1.19726
 ETN 	 WMT 	 1.190998
 ETN 	 WU 	 0.9412286
 ETN 	 WY 	 1.030408
 ETN 	 WYN 	 0.9596933
 ETN 	 WYNN 	 1.135508
 ETN 	 XEC 	 0.9341453
 ETN 	 XEL 	 1.308994
 ETN 	 XL 	 1.066857
 ETN 	 XLNX 	 1.052961
 ETN 	 XOM 	 0.8469076
 ETN 	 XRAY 	 1.108391
 ETN 	 XRX 	 1.056535
 ETN 	 XYL 	 0.7305773
 ETN 	 YHOO 	 1.121224
 ETN 	 YUM 	 1.0946
 ETN 	 ZBH 	 1.181071
 ETN 	 ZION 	 0.8980242
 ETN 	 ZTS 	 1.152919
 ETR 	 EVHC 	 1.419684
 ETR 	 EW 	 1.312373
 ETR 	 EXC 	 0.8753427
 ETR 	 EXPD 	 1.294313
 ETR 	 EXPE 	 1.227062
 ETR 	 EXR 	 1.06134
 ETR 	 F 	 1.277179
 ETR 	 FAST 	 1.268532
 ETR 	 FB 	 1.173409
 ETR 	 FBHS 	 1.260246
 ETR 	 FCX 	 1.373434
 ETR 	 FDX 	 1.263396
 ETR 	 FE 	 0.7352938
 ETR 	 FFIV 	 1.304754
 ETR 	 FIS 	 1.107396
 ETR 	 FISV 	 1.069219
 ETR 	 FITB 	 1.370564
 ETR 	 FL 	 1.270393
 ETR 	 FLIR 	 1.331488
 ETR 	 FLR 	 1.270396
 ETR 	 FLS 	 1.325895
 ETR 	 FMC 	 1.31018
 ETR 	 FOX 	 1.160867
 ETR 	 FOXA 	 1.162898
 ETR 	 FRT 	 0.9210216
 ETR 	 FTI 	 1.352952
 ETR 	 GD 	 1.25125
 ETR 	 GE 	 1.255354
 ETR 	 GGP 	 1.029077
 ETR 	 GILD 	 1.289051
 ETR 	 GIS 	 1.117162
 ETR 	 GLW 	 1.210605
 ETR 	 GM 	 1.300829
 ETR 	 GOOG 	 1.193794
 ETR 	 GOOGL 	 1.189154
 ETR 	 GPC 	 1.187421
 ETR 	 GPN 	 1.210847
 ETR 	 GPS 	 1.326877
 ETR 	 GRMN 	 1.27428
 ETR 	 GS 	 1.360194
 ETR 	 GT 	 1.227881
 ETR 	 GWW 	 1.318931
 ETR 	 HAL 	 1.373627
 ETR 	 HAS 	 1.379626
 ETR 	 HBAN 	 1.386408
 ETR 	 HBI 	 1.290897
 ETR 	 HCA 	 1.209108
 ETR 	 HCN 	 1.016057
 ETR 	 HCP 	 1.047201
 ETR 	 HD 	 1.216345
 ETR 	 HES 	 1.304634
 ETR 	 HIG 	 1.23469
 ETR 	 HOG 	 1.283695
 ETR 	 HOLX 	 1.262512
 ETR 	 HON 	 1.141442
 ETR 	 HP 	 1.343068
 ETR 	 HPQ 	 1.301609
 ETR 	 HRB 	 1.330073
 ETR 	 HRL 	 1.385094
 ETR 	 HRS 	 1.30984
 ETR 	 HSIC 	 1.109853
 ETR 	 HST 	 1.146475
 ETR 	 HSY 	 1.142702
 ETR 	 HUM 	 1.294841
 ETR 	 IBM 	 1.208696
 ETR 	 ICE 	 1.338113
 ETR 	 IDXX 	 1.34731
 ETR 	 IFF 	 1.18115
 ETR 	 ILMN 	 1.329049
 ETR 	 INCY 	 1.338489
 ETR 	 INTC 	 1.166285
 ETR 	 INTU 	 1.139199
 ETR 	 IP 	 1.243866
 ETR 	 IPG 	 1.209793
 ETR 	 IR 	 1.268001
 ETR 	 IRM 	 1.043926
 ETR 	 ISRG 	 1.285684
 ETR 	 IT 	 1.158219
 ETR 	 ITW 	 1.192935
 ETR 	 IVZ 	 1.318153
 ETR 	 JBHT 	 1.285451
 ETR 	 JCI 	 1.299897
 ETR 	 JEC 	 1.252373
 ETR 	 JNJ 	 1.120184
 ETR 	 JNPR 	 1.294258
 ETR 	 JPM 	 1.33743
 ETR 	 JWN 	 1.346092
 ETR 	 K 	 1.126033
 ETR 	 KEY 	 1.398135
 ETR 	 KIM 	 0.9076624
 ETR 	 KLAC 	 1.299148
 ETR 	 KMB 	 0.9819598
 ETR 	 KMI 	 1.261019
 ETR 	 KMX 	 1.287624
 ETR 	 KO 	 1.057491
 ETR 	 KORS 	 1.280844
 ETR 	 KR 	 1.318819
 ETR 	 KSS 	 1.399634
 ETR 	 KSU 	 1.277741
 ETR 	 L 	 1.251759
 ETR 	 LB 	 1.313567
 ETR 	 LEG 	 1.1585
 ETR 	 LEN 	 1.252865
 ETR 	 LH 	 1.232859
 ETR 	 LKQ 	 1.269469
 ETR 	 LLL 	 1.189561
 ETR 	 LLY 	 1.295848
 ETR 	 LMT 	 1.284991
 ETR 	 LNC 	 1.40724
 ETR 	 LNT 	 1.061229
 ETR 	 LOW 	 1.233279
 ETR 	 LRCX 	 1.263453
 ETR 	 LUK 	 1.280118
 ETR 	 LUV 	 1.305288
 ETR 	 LVLT 	 1.24625
 ETR 	 LYB 	 1.380542
 ETR 	 M 	 1.354218
 ETR 	 MA 	 1.235817
 ETR 	 MAA 	 0.8871721
 ETR 	 MAC 	 1.223191
 ETR 	 MAR 	 1.220248
 ETR 	 MAS 	 1.285716
 ETR 	 MAT 	 1.352854
 ETR 	 MCD 	 1.253578
 ETR 	 MCHP 	 1.306232
 ETR 	 MCK 	 1.34426
 ETR 	 MCO 	 1.223006
 ETR 	 MDLZ 	 1.155678
 ETR 	 MDT 	 1.167689
 ETR 	 MET 	 1.368251
 ETR 	 MHK 	 1.280374
 ETR 	 MJN 	 1.204908
 ETR 	 MKC 	 1.105309
 ETR 	 MLM 	 1.396336
 ETR 	 MMC 	 1.168168
 ETR 	 MMM 	 1.130435
 ETR 	 MNK 	 1.2874
 ETR 	 MNST 	 1.246586
 ETR 	 MO 	 1.022084
 ETR 	 MON 	 1.258513
 ETR 	 MOS 	 1.401645
 ETR 	 MPC 	 1.336128
 ETR 	 MRK 	 1.203518
 ETR 	 MRO 	 1.329176
 ETR 	 MS 	 1.361391
 ETR 	 MSFT 	 1.164874
 ETR 	 MSI 	 1.341688
 ETR 	 MTB 	 1.387057
 ETR 	 MTD 	 1.225107
 ETR 	 MU 	 1.209991
 ETR 	 MUR 	 1.369017
 ETR 	 MYL 	 1.221693
 ETR 	 NAVI 	 1.352718
 ETR 	 NBL 	 1.257841
 ETR 	 NDAQ 	 1.196638
 ETR 	 NEE 	 0.7056603
 ETR 	 NEM 	 1.244602
 ETR 	 NFLX 	 1.366812
 ETR 	 NFX 	 1.293248
 ETR 	 NI 	 1.351409
 ETR 	 NKE 	 1.42211
 ETR 	 NLSN 	 1.156288
 ETR 	 NOC 	 1.216847
 ETR 	 NOV 	 1.318519
 ETR 	 NRG 	 1.220994
 ETR 	 NSC 	 1.36898
 ETR 	 NTAP 	 1.338922
 ETR 	 NTRS 	 1.361459
 ETR 	 NUE 	 1.350937
 ETR 	 NVDA 	 1.366777
 ETR 	 NWL 	 1.207861
 ETR 	 NWS 	 1.217634
 ETR 	 NWSA 	 1.214006
 ETR 	 O 	 0.9210186
 ETR 	 OKE 	 1.278447
 ETR 	 OMC 	 1.145189
 ETR 	 ORCL 	 1.185123
 ETR 	 ORLY 	 1.187505
 ETR 	 OXY 	 1.227222
 ETR 	 PAYX 	 1.11153
 ETR 	 PBCT 	 1.327302
 ETR 	 PCAR 	 1.257177
 ETR 	 PCG 	 0.6929704
 ETR 	 PCLN 	 1.283019
 ETR 	 PDCO 	 1.264337
 ETR 	 PEG 	 0.6691078
 ETR 	 PEP 	 0.958
 ETR 	 PFE 	 1.234316
 ETR 	 PFG 	 1.284932
 ETR 	 PG 	 1.077237
 ETR 	 PGR 	 1.158298
 ETR 	 PH 	 1.226442
 ETR 	 PHM 	 1.214391
 ETR 	 PKI 	 1.174705
 ETR 	 PLD 	 0.9903128
 ETR 	 PM 	 1.030056
 ETR 	 PNC 	 1.36707
 ETR 	 PNR 	 1.24307
 ETR 	 PNW 	 0.6673063
 ETR 	 PPG 	 1.257647
 ETR 	 PPL 	 0.7489785
 ETR 	 PRGO 	 1.371277
 ETR 	 PRU 	 1.337347
 ETR 	 PSA 	 1.055299
 ETR 	 PSX 	 1.298743
 ETR 	 PVH 	 1.283115
 ETR 	 PWR 	 1.341732
 ETR 	 PX 	 1.213414
 ETR 	 PXD 	 1.291415
 ETR 	 QCOM 	 1.234941
 ETR 	 R 	 1.316627
 ETR 	 RAI 	 1.19146
 ETR 	 RCL 	 1.362553
 ETR 	 REG 	 0.931432
 ETR 	 REGN 	 1.417799
 ETR 	 RF 	 1.426665
 ETR 	 RHI 	 1.255588
 ETR 	 RHT 	 1.216141
 ETR 	 RIG 	 1.35618
 ETR 	 RJF 	 1.373144
 ETR 	 RL 	 1.324267
 ETR 	 ROK 	 1.269339
 ETR 	 ROP 	 1.210367
 ETR 	 ROST 	 1.305748
 ETR 	 RRC 	 1.35803
 ETR 	 RSG 	 1.100365
 ETR 	 RTN 	 1.276431
 ETR 	 SBUX 	 1.235329
 ETR 	 SCG 	 0.7120793
 ETR 	 SCHW 	 1.468028
 ETR 	 SEE 	 1.294231
 ETR 	 SHW 	 1.224227
